country,coverage,measure,year,month,passengers
ROU,INTL,PAS_BRD,2021,M12,968198
RS,INTL,PAS_BRD,2021,M12,
SWE,INTL,PAS_BRD,2021,M12,1110504
SVN,INTL,PAS_BRD,2021,M12,45262
SVK,INTL,PAS_BRD,2021,M12,60397
TUR,INTL,PAS_BRD,2021,M12,4751583
GBR,INTL,PAS_BRD,2021,M12,
AUT,"NAT",PAS_BRD,2021,M12,8399
BEL,"NAT",PAS_BRD,2021,M12,1372
BGR,"NAT",PAS_BRD,2021,M12,15184
CHE,"NAT",PAS_BRD,2021,M12,19143
CYP,"NAT",PAS_BRD,2021,M12,0
CZE,"NAT",PAS_BRD,2021,M12,93
DEU,"NAT",PAS_BRD,2021,M12,504688
DNK,"NAT",PAS_BRD,2021,M12,101944
EST,"NAT",PAS_BRD,2021,M12,3363
GRC,"NAT",PAS_BRD,2021,M12,497714
ESP,"NAT",PAS_BRD,2021,M12,2636169
FIN,"NAT",PAS_BRD,2021,M12,182849
FRA,"NAT",PAS_BRD,2021,M12,2092093
HRV,"NAT",PAS_BRD,2021,M12,21404
HUN,"NAT",PAS_BRD,2021,M12,41
IRL,"NAT",PAS_BRD,2021,M12,6002
ISL,"NAT",PAS_BRD,2021,M12,22411
ITA,"NAT",PAS_BRD,2021,M12,2197365
LTU,"NAT",PAS_BRD,2021,M12,1
LUX,"NAT",PAS_BRD,2021,M12,90
LVA,"NAT",PAS_BRD,2021,M12,0
MNE,"NAT",PAS_BRD,2021,M12,0
MKD,"NAT",PAS_BRD,2021,M12,0
MLT,"NAT",PAS_BRD,2021,M12,0
NLD,"NAT",PAS_BRD,2021,M12,162
NOR,"NAT",PAS_BRD,2021,M12,913870
POL,"NAT",PAS_BRD,2021,M12,87900
PRT,"NAT",PAS_BRD,2021,M12,278812
ROU,"NAT",PAS_BRD,2021,M12,63840
RS,"NAT",PAS_BRD,2021,M12,
SWE,"NAT",PAS_BRD,2021,M12,293534
SVN,"NAT",PAS_BRD,2021,M12,0
SVK,"NAT",PAS_BRD,2021,M12,76
TUR,"NAT",PAS_BRD,2021,M12,2714616
GBR,"NAT",PAS_BRD,2021,M12,
AUT,TOTAL,PAS_BRD,2021,M12,1035052
BEL,TOTAL,PAS_BRD,2021,M12,1429284
BGR,TOTAL,PAS_BRD,2021,M12,389332
CHE,TOTAL,PAS_BRD,2021,M12,2065198
CYP,TOTAL,PAS_BRD,2021,M12,320440
CZE,TOTAL,PAS_BRD,2021,M12,497756
DEU,TOTAL,PAS_BRD,2021,M12,7442548
DNK,TOTAL,PAS_BRD,2021,M12,1272395
EST,TOTAL,PAS_BRD,2021,M12,165900
GRC,TOTAL,PAS_BRD,2021,M12,1433444
ESP,TOTAL,PAS_BRD,2021,M12,9853022
FIN,TOTAL,PAS_BRD,2021,M12,1021348
FRA,TOTAL,PAS_BRD,2021,M12,7680117
HRV,TOTAL,PAS_BRD,2021,M12,197705
HUN,TOTAL,PAS_BRD,2021,M12,710523
IRL,TOTAL,PAS_BRD,2021,M12,1334621
ISL,TOTAL,PAS_BRD,2021,M12,276856
ITA,TOTAL,PAS_BRD,2021,M12,6580134
LTU,TOTAL,PAS_BRD,2021,M12,294721
LUX,TOTAL,PAS_BRD,2021,M12,224208
LVA,TOTAL,PAS_BRD,2021,M12,301671
MNE,TOTAL,PAS_BRD,2021,M12,62028
MKD,TOTAL,PAS_BRD,2021,M12,123358
MLT,TOTAL,PAS_BRD,2021,M12,255575
NLD,TOTAL,PAS_BRD,2021,M12,3210139
NOR,TOTAL,PAS_BRD,2021,M12,1686769
POL,TOTAL,PAS_BRD,2021,M12,1990511
PRT,TOTAL,PAS_BRD,2021,M12,2395259
ROU,TOTAL,PAS_BRD,2021,M12,1032038
RS,TOTAL,PAS_BRD,2021,M12,
SWE,TOTAL,PAS_BRD,2021,M12,1404038
SVN,TOTAL,PAS_BRD,2021,M12,45262
SVK,TOTAL,PAS_BRD,2021,M12,60473
TUR,TOTAL,PAS_BRD,2021,M12,7466199
GBR,TOTAL,PAS_BRD,2021,M12,
AUT,INTL,PAS_BRD,2021,M11,1175232
BEL,INTL,PAS_BRD,2021,M11,1677734
BGR,INTL,PAS_BRD,2021,M11,308560
CHE,INTL,PAS_BRD,2021,M11,2088625
CYP,INTL,PAS_BRD,2021,M11,473402
CZE,INTL,PAS_BRD,2021,M11,558522
DEU,INTL,PAS_BRD,2021,M11,7573500
DNK,INTL,PAS_BRD,2021,M11,1409199
EST,INTL,PAS_BRD,2021,M11,160128
GRC,INTL,PAS_BRD,2021,M11,1122730
ESP,INTL,PAS_BRD,2021,M11,8138655
FIN,INTL,PAS_BRD,2021,M11,587977
FRA,INTL,PAS_BRD,2021,M11,5899591
HRV,INTL,PAS_BRD,2021,M11,163081
HUN,INTL,PAS_BRD,2021,M11,728698
IRL,INTL,PAS_BRD,2021,M11,1503584
ISL,INTL,PAS_BRD,2021,M11,248932
ITA,INTL,PAS_BRD,2021,M11,4812877
LTU,INTL,PAS_BRD,2021,M11,307700
LUX,INTL,PAS_BRD,2021,M11,227751
LVA,INTL,PAS_BRD,2021,M11,270740
MNE,INTL,PAS_BRD,2021,M11,66238
MKD,INTL,PAS_BRD,2021,M11,102160
MLT,INTL,PAS_BRD,2021,M11,317308
NLD,INTL,PAS_BRD,2021,M11,3494515
NOR,INTL,PAS_BRD,2021,M11,894504
POL,INTL,PAS_BRD,2021,M11,1954222
PRT,INTL,PAS_BRD,2021,M11,2527117
ROU,INTL,PAS_BRD,2021,M11,796845
RS,INTL,PAS_BRD,2021,M11,
SWE,INTL,PAS_BRD,2021,M11,1171895
SVN,INTL,PAS_BRD,2021,M11,45241
SVK,INTL,PAS_BRD,2021,M11,63462
TUR,INTL,PAS_BRD,2021,M11,4998765
GBR,INTL,PAS_BRD,2021,M11,
AUT,"NAT",PAS_BRD,2021,M11,13421
BEL,"NAT",PAS_BRD,2021,M11,1643
BGR,"NAT",PAS_BRD,2021,M11,12288
CHE,"NAT",PAS_BRD,2021,M11,18328
CYP,"NAT",PAS_BRD,2021,M11,0
CZE,"NAT",PAS_BRD,2021,M11,61
DEU,"NAT",PAS_BRD,2021,M11,654471
DNK,"NAT",PAS_BRD,2021,M11,127097
EST,"NAT",PAS_BRD,2021,M11,3147
GRC,"NAT",PAS_BRD,2021,M11,506205
ESP,"NAT",PAS_BRD,2021,M11,2546627
FIN,"NAT",PAS_BRD,2021,M11,140572
FRA,"NAT",PAS_BRD,2021,M11,1924385
HRV,"NAT",PAS_BRD,2021,M11,22177
HUN,"NAT",PAS_BRD,2021,M11,2
IRL,"NAT",PAS_BRD,2021,M11,6886
ISL,"NAT",PAS_BRD,2021,M11,22738
ITA,"NAT",PAS_BRD,2021,M11,2161204
LTU,"NAT",PAS_BRD,2021,M11,82
LUX,"NAT",PAS_BRD,2021,M11,116
LVA,"NAT",PAS_BRD,2021,M11,0
MNE,"NAT",PAS_BRD,2021,M11,0
MKD,"NAT",PAS_BRD,2021,M11,0
MLT,"NAT",PAS_BRD,2021,M11,0
NLD,"NAT",PAS_BRD,2021,M11,198
NOR,"NAT",PAS_BRD,2021,M11,1216197
POL,"NAT",PAS_BRD,2021,M11,89524
PRT,"NAT",PAS_BRD,2021,M11,296778
ROU,"NAT",PAS_BRD,2021,M11,48272
RS,"NAT",PAS_BRD,2021,M11,
SWE,"NAT",PAS_BRD,2021,M11,334688
SVN,"NAT",PAS_BRD,2021,M11,0
SVK,"NAT",PAS_BRD,2021,M11,36
TUR,"NAT",PAS_BRD,2021,M11,3095012
GBR,"NAT",PAS_BRD,2021,M11,
AUT,TOTAL,PAS_BRD,2021,M11,1188653
BEL,TOTAL,PAS_BRD,2021,M11,1679377
BGR,TOTAL,PAS_BRD,2021,M11,320848
CHE,TOTAL,PAS_BRD,2021,M11,2106953
CYP,TOTAL,PAS_BRD,2021,M11,473402
CZE,TOTAL,PAS_BRD,2021,M11,558583
DEU,TOTAL,PAS_BRD,2021,M11,8227971
DNK,TOTAL,PAS_BRD,2021,M11,1536296
EST,TOTAL,PAS_BRD,2021,M11,163275
GRC,TOTAL,PAS_BRD,2021,M11,1628935
ESP,TOTAL,PAS_BRD,2021,M11,10685282
FIN,TOTAL,PAS_BRD,2021,M11,728549
FRA,TOTAL,PAS_BRD,2021,M11,7823976
HRV,TOTAL,PAS_BRD,2021,M11,185258
HUN,TOTAL,PAS_BRD,2021,M11,728700
IRL,TOTAL,PAS_BRD,2021,M11,1510470
ISL,TOTAL,PAS_BRD,2021,M11,271670
ITA,TOTAL,PAS_BRD,2021,M11,6974081
LTU,TOTAL,PAS_BRD,2021,M11,307782
LUX,TOTAL,PAS_BRD,2021,M11,227867
LVA,TOTAL,PAS_BRD,2021,M11,270740
MNE,TOTAL,PAS_BRD,2021,M11,66238
MKD,TOTAL,PAS_BRD,2021,M11,102160
MLT,TOTAL,PAS_BRD,2021,M11,317308
NLD,TOTAL,PAS_BRD,2021,M11,3494713
NOR,TOTAL,PAS_BRD,2021,M11,2110701
POL,TOTAL,PAS_BRD,2021,M11,2043746
PRT,TOTAL,PAS_BRD,2021,M11,2823895
ROU,TOTAL,PAS_BRD,2021,M11,845117
RS,TOTAL,PAS_BRD,2021,M11,
SWE,TOTAL,PAS_BRD,2021,M11,1506583
SVN,TOTAL,PAS_BRD,2021,M11,45241
SVK,TOTAL,PAS_BRD,2021,M11,63498
TUR,TOTAL,PAS_BRD,2021,M11,8093777
GBR,TOTAL,PAS_BRD,2021,M11,
AUT,INTL,PAS_BRD,2021,M10,1665986
BEL,INTL,PAS_BRD,2021,M10,1945843
BGR,INTL,PAS_BRD,2021,M10,439530
CHE,INTL,PAS_BRD,2021,M10,3041164
CYP,INTL,PAS_BRD,2021,M10,948624
CZE,INTL,PAS_BRD,2021,M10,655728
DEU,INTL,PAS_BRD,2021,M10,11101431
DNK,INTL,PAS_BRD,2021,M10,1739937
EST,INTL,PAS_BRD,2021,M10,180907
GRC,INTL,PAS_BRD,2021,M10,3916445
ESP,INTL,PAS_BRD,2021,M10,10953066
FIN,INTL,PAS_BRD,2021,M10,578684
FRA,INTL,PAS_BRD,2021,M10,6440843
HRV,INTL,PAS_BRD,2021,M10,516262
HUN,INTL,PAS_BRD,2021,M10,722114
IRL,INTL,PAS_BRD,2021,M10,1673495
ISL,INTL,PAS_BRD,2021,M10,324311
ITA,INTL,PAS_BRD,2021,M10,5985926
LTU,INTL,PAS_BRD,2021,M10,367481
LUX,INTL,PAS_BRD,2021,M10,272147
LVA,INTL,PAS_BRD,2021,M10,350137
MNE,INTL,PAS_BRD,2021,M10,97198
MKD,INTL,PAS_BRD,2021,M10,134664
MLT,INTL,PAS_BRD,2021,M10,429322
NLD,INTL,PAS_BRD,2021,M10,4400836
NOR,INTL,PAS_BRD,2021,M10,1035771
POL,INTL,PAS_BRD,2021,M10,2366037
PRT,INTL,PAS_BRD,2021,M10,3188342
ROU,INTL,PAS_BRD,2021,M10,1068901
RS,INTL,PAS_BRD,2021,M10,
SWE,INTL,PAS_BRD,2021,M10,1243630
SVN,INTL,PAS_BRD,2021,M10,57014
SVK,INTL,PAS_BRD,2021,M10,72652
TUR,INTL,PAS_BRD,2021,M10,8608931
GBR,INTL,PAS_BRD,2021,M10,
AUT,"NAT",PAS_BRD,2021,M10,14427
BEL,"NAT",PAS_BRD,2021,M10,190
BGR,"NAT",PAS_BRD,2021,M10,21910
CHE,"NAT",PAS_BRD,2021,M10,25295
CYP,"NAT",PAS_BRD,2021,M10,308
CZE,"NAT",PAS_BRD,2021,M10,919
DEU,"NAT",PAS_BRD,2021,M10,780405
DNK,"NAT",PAS_BRD,2021,M10,146635
EST,"NAT",PAS_BRD,2021,M10,3715
GRC,"NAT",PAS_BRD,2021,M10,656038
ESP,"NAT",PAS_BRD,2021,M10,3044149
FIN,"NAT",PAS_BRD,2021,M10,101332
FRA,"NAT",PAS_BRD,2021,M10,2082707
HRV,"NAT",PAS_BRD,2021,M10,26583
HUN,"NAT",PAS_BRD,2021,M10,506
IRL,"NAT",PAS_BRD,2021,M10,6650
ISL,"NAT",PAS_BRD,2021,M10,30122
ITA,"NAT",PAS_BRD,2021,M10,2375348
LTU,"NAT",PAS_BRD,2021,M10,22
LUX,"NAT",PAS_BRD,2021,M10,102
LVA,"NAT",PAS_BRD,2021,M10,0
MNE,"NAT",PAS_BRD,2021,M10,0
MKD,"NAT",PAS_BRD,2021,M10,0
MLT,"NAT",PAS_BRD,2021,M10,0
NLD,"NAT",PAS_BRD,2021,M10,147
NOR,"NAT",PAS_BRD,2021,M10,1326800
POL,"NAT",PAS_BRD,2021,M10,95763
PRT,"NAT",PAS_BRD,2021,M10,382439
ROU,"NAT",PAS_BRD,2021,M10,60675
RS,"NAT",PAS_BRD,2021,M10,
SWE,"NAT",PAS_BRD,2021,M10,306422
SVN,"NAT",PAS_BRD,2021,M10,0
SVK,"NAT",PAS_BRD,2021,M10,119
TUR,"NAT",PAS_BRD,2021,M10,3539500
GBR,"NAT",PAS_BRD,2021,M10,
AUT,TOTAL,PAS_BRD,2021,M10,1680413
BEL,TOTAL,PAS_BRD,2021,M10,1946033
BGR,TOTAL,PAS_BRD,2021,M10,461440
CHE,TOTAL,PAS_BRD,2021,M10,3066459
CYP,TOTAL,PAS_BRD,2021,M10,948932
CZE,TOTAL,PAS_BRD,2021,M10,656647
DEU,TOTAL,PAS_BRD,2021,M10,11881836
DNK,TOTAL,PAS_BRD,2021,M10,1886572
EST,TOTAL,PAS_BRD,2021,M10,184622
GRC,TOTAL,PAS_BRD,2021,M10,4572483
ESP,TOTAL,PAS_BRD,2021,M10,13997215
FIN,TOTAL,PAS_BRD,2021,M10,680016
FRA,TOTAL,PAS_BRD,2021,M10,8523550
HRV,TOTAL,PAS_BRD,2021,M10,542845
HUN,TOTAL,PAS_BRD,2021,M10,722620
IRL,TOTAL,PAS_BRD,2021,M10,1680145
ISL,TOTAL,PAS_BRD,2021,M10,354433
ITA,TOTAL,PAS_BRD,2021,M10,8361274
LTU,TOTAL,PAS_BRD,2021,M10,367503
LUX,TOTAL,PAS_BRD,2021,M10,272249
LVA,TOTAL,PAS_BRD,2021,M10,350137
MNE,TOTAL,PAS_BRD,2021,M10,97198
MKD,TOTAL,PAS_BRD,2021,M10,134664
MLT,TOTAL,PAS_BRD,2021,M10,429322
NLD,TOTAL,PAS_BRD,2021,M10,4400983
NOR,TOTAL,PAS_BRD,2021,M10,2362571
POL,TOTAL,PAS_BRD,2021,M10,2461800
PRT,TOTAL,PAS_BRD,2021,M10,3570781
ROU,TOTAL,PAS_BRD,2021,M10,1129576
RS,TOTAL,PAS_BRD,2021,M10,
SWE,TOTAL,PAS_BRD,2021,M10,1550052
SVN,TOTAL,PAS_BRD,2021,M10,57014
SVK,TOTAL,PAS_BRD,2021,M10,72771
TUR,TOTAL,PAS_BRD,2021,M10,12148431
GBR,TOTAL,PAS_BRD,2021,M10,
AUT,INTL,PAS_BRD,2021,M09,1698987
BEL,INTL,PAS_BRD,2021,M09,1925163
BGR,INTL,PAS_BRD,2021,M09,676849
CHE,INTL,PAS_BRD,2021,M09,2572759
CYP,INTL,PAS_BRD,2021,M09,806240
CZE,INTL,PAS_BRD,2021,M09,723185
DEU,INTL,PAS_BRD,2021,M09,9980632
DNK,INTL,PAS_BRD,2021,M09,1403542
EST,INTL,PAS_BRD,2021,M09,159382
GRC,INTL,PAS_BRD,2021,M09,5137847
ESP,INTL,PAS_BRD,2021,M09,9688516
FIN,INTL,PAS_BRD,2021,M09,402114
FRA,INTL,PAS_BRD,2021,M09,6004552
HRV,INTL,PAS_BRD,2021,M09,852139
HUN,INTL,PAS_BRD,2021,M09,648437
IRL,INTL,PAS_BRD,2021,M09,1457256
ISL,INTL,PAS_BRD,2021,M09,325780
ITA,INTL,PAS_BRD,2021,M09,5950254
LTU,INTL,PAS_BRD,2021,M09,325320
LUX,INTL,PAS_BRD,2021,M09,264797
LVA,INTL,PAS_BRD,2021,M09,332561
MNE,INTL,PAS_BRD,2021,M09,211380
MKD,INTL,PAS_BRD,2021,M09,132172
MLT,INTL,PAS_BRD,2021,M09,419511
NLD,INTL,PAS_BRD,2021,M09,4018777
NOR,INTL,PAS_BRD,2021,M09,703097
POL,INTL,PAS_BRD,2021,M09,2726014
PRT,INTL,PAS_BRD,2021,M09,2790872
ROU,INTL,PAS_BRD,2021,M09,1390661
RS,INTL,PAS_BRD,2021,M09,419962
SWE,INTL,PAS_BRD,2021,M09,1077488
SVN,INTL,PAS_BRD,2021,M09,64859
SVK,INTL,PAS_BRD,2021,M09,92833
TUR,INTL,PAS_BRD,2021,M09,8329031
GBR,INTL,PAS_BRD,2021,M09,
AUT,"NAT",PAS_BRD,2021,M09,17866
BEL,"NAT",PAS_BRD,2021,M09,178
BGR,"NAT",PAS_BRD,2021,M09,27710
CHE,"NAT",PAS_BRD,2021,M09,21470
CYP,"NAT",PAS_BRD,2021,M09,324
CZE,"NAT",PAS_BRD,2021,M09,3701
DEU,"NAT",PAS_BRD,2021,M09,673937
DNK,"NAT",PAS_BRD,2021,M09,148121
EST,"NAT",PAS_BRD,2021,M09,3595
GRC,"NAT",PAS_BRD,2021,M09,776693
ESP,"NAT",PAS_BRD,2021,M09,3216448
FIN,"NAT",PAS_BRD,2021,M09,91131
FRA,"NAT",PAS_BRD,2021,M09,1993965
HRV,"NAT",PAS_BRD,2021,M09,31857
HUN,"NAT",PAS_BRD,2021,M09,575
IRL,"NAT",PAS_BRD,2021,M09,5293
ISL,"NAT",PAS_BRD,2021,M09,26284
ITA,"NAT",PAS_BRD,2021,M09,2743708
LTU,"NAT",PAS_BRD,2021,M09,1
LUX,"NAT",PAS_BRD,2021,M09,56
LVA,"NAT",PAS_BRD,2021,M09,0
MNE,"NAT",PAS_BRD,2021,M09,0
MKD,"NAT",PAS_BRD,2021,M09,0
MLT,"NAT",PAS_BRD,2021,M09,0
NLD,"NAT",PAS_BRD,2021,M09,34
NOR,"NAT",PAS_BRD,2021,M09,1159108
POL,"NAT",PAS_BRD,2021,M09,93218
PRT,"NAT",PAS_BRD,2021,M09,400666
ROU,"NAT",PAS_BRD,2021,M09,91408
RS,"NAT",PAS_BRD,2021,M09,4
SWE,"NAT",PAS_BRD,2021,M09,260109
SVN,"NAT",PAS_BRD,2021,M09,0
SVK,"NAT",PAS_BRD,2021,M09,344
TUR,"NAT",PAS_BRD,2021,M09,3728699
GBR,"NAT",PAS_BRD,2021,M09,
AUT,TOTAL,PAS_BRD,2021,M09,1716853
BEL,TOTAL,PAS_BRD,2021,M09,1925341
BGR,TOTAL,PAS_BRD,2021,M09,704559
CHE,TOTAL,PAS_BRD,2021,M09,2594229
CYP,TOTAL,PAS_BRD,2021,M09,806564
CZE,TOTAL,PAS_BRD,2021,M09,726886
DEU,TOTAL,PAS_BRD,2021,M09,10654569
DNK,TOTAL,PAS_BRD,2021,M09,1551663
EST,TOTAL,PAS_BRD,2021,M09,162977
GRC,TOTAL,PAS_BRD,2021,M09,5914540
ESP,TOTAL,PAS_BRD,2021,M09,12904964
FIN,TOTAL,PAS_BRD,2021,M09,493245
FRA,TOTAL,PAS_BRD,2021,M09,7998517
HRV,TOTAL,PAS_BRD,2021,M09,883996
HUN,TOTAL,PAS_BRD,2021,M09,649012
IRL,TOTAL,PAS_BRD,2021,M09,1462549
ISL,TOTAL,PAS_BRD,2021,M09,352064
ITA,TOTAL,PAS_BRD,2021,M09,8693962
LTU,TOTAL,PAS_BRD,2021,M09,325321
LUX,TOTAL,PAS_BRD,2021,M09,264853
LVA,TOTAL,PAS_BRD,2021,M09,332561
MNE,TOTAL,PAS_BRD,2021,M09,211380
MKD,TOTAL,PAS_BRD,2021,M09,132172
MLT,TOTAL,PAS_BRD,2021,M09,419511
NLD,TOTAL,PAS_BRD,2021,M09,4018811
NOR,TOTAL,PAS_BRD,2021,M09,1862205
POL,TOTAL,PAS_BRD,2021,M09,2819232
PRT,TOTAL,PAS_BRD,2021,M09,3191538
ROU,TOTAL,PAS_BRD,2021,M09,1482069
RS,TOTAL,PAS_BRD,2021,M09,419966
SWE,TOTAL,PAS_BRD,2021,M09,1337597
SVN,TOTAL,PAS_BRD,2021,M09,64859
SVK,TOTAL,PAS_BRD,2021,M09,93177
TUR,TOTAL,PAS_BRD,2021,M09,12057730
GBR,TOTAL,PAS_BRD,2021,M09,
AUT,INTL,PAS_BRD,2021,M08,1914910
BEL,INTL,PAS_BRD,2021,M08,2132304
BGR,INTL,PAS_BRD,2021,M08,1032634
CHE,INTL,PAS_BRD,2021,M08,3118942
CYP,INTL,PAS_BRD,2021,M08,863772
CZE,INTL,PAS_BRD,2021,M08,801663
DEU,INTL,PAS_BRD,2021,M08,10689327
DNK,INTL,PAS_BRD,2021,M08,1401044
EST,INTL,PAS_BRD,2021,M08,171962
GRC,INTL,PAS_BRD,2021,M08,6550202
ESP,INTL,PAS_BRD,2021,M08,10176538
FIN,INTL,PAS_BRD,2021,M08,384769
FRA,INTL,PAS_BRD,2021,M08,7528040
HRV,INTL,PAS_BRD,2021,M08,1172706
HUN,INTL,PAS_BRD,2021,M08,713971
IRL,INTL,PAS_BRD,2021,M08,1393333
ISL,INTL,PAS_BRD,2021,M08,413057
ITA,INTL,PAS_BRD,2021,M08,6486681
LTU,INTL,PAS_BRD,2021,M08,371042
LUX,INTL,PAS_BRD,2021,M08,292765
LVA,INTL,PAS_BRD,2021,M08,388714
MNE,INTL,PAS_BRD,2021,M08,313459
MKD,INTL,PAS_BRD,2021,M08,207659
MLT,INTL,PAS_BRD,2021,M08,408350
NLD,INTL,PAS_BRD,2021,M08,4484185
NOR,INTL,PAS_BRD,2021,M08,621082
POL,INTL,PAS_BRD,2021,M08,3110319
PRT,INTL,PAS_BRD,2021,M08,2906117
ROU,INTL,PAS_BRD,2021,M08,1621320
RS,INTL,PAS_BRD,2021,M08,607444
SWE,INTL,PAS_BRD,2021,M08,1199816
SVN,INTL,PAS_BRD,2021,M08,72391
SVK,INTL,PAS_BRD,2021,M08,153744
TUR,INTL,PAS_BRD,2021,M08,9437857
GBR,INTL,PAS_BRD,2021,M08,
AUT,"NAT",PAS_BRD,2021,M08,17164
BEL,"NAT",PAS_BRD,2021,M08,74
BGR,"NAT",PAS_BRD,2021,M08,42059
CHE,"NAT",PAS_BRD,2021,M08,30032
CYP,"NAT",PAS_BRD,2021,M08,417
CZE,"NAT",PAS_BRD,2021,M08,3221
DEU,"NAT",PAS_BRD,2021,M08,545157
DNK,"NAT",PAS_BRD,2021,M08,135706
EST,"NAT",PAS_BRD,2021,M08,4899
GRC,"NAT",PAS_BRD,2021,M08,969910
ESP,"NAT",PAS_BRD,2021,M08,3810705
FIN,"NAT",PAS_BRD,2021,M08,73007
FRA,"NAT",PAS_BRD,2021,M08,2471098
HRV,"NAT",PAS_BRD,2021,M08,41388
HUN,"NAT",PAS_BRD,2021,M08,364
IRL,"NAT",PAS_BRD,2021,M08,4597
ISL,"NAT",PAS_BRD,2021,M08,29701
ITA,"NAT",PAS_BRD,2021,M08,3297823
LTU,"NAT",PAS_BRD,2021,M08,112
LUX,"NAT",PAS_BRD,2021,M08,60
LVA,"NAT",PAS_BRD,2021,M08,76
MNE,"NAT",PAS_BRD,2021,M08,0
MKD,"NAT",PAS_BRD,2021,M08,0
MLT,"NAT",PAS_BRD,2021,M08,0
NLD,"NAT",PAS_BRD,2021,M08,136
NOR,"NAT",PAS_BRD,2021,M08,1027872
POL,"NAT",PAS_BRD,2021,M08,101253
PRT,"NAT",PAS_BRD,2021,M08,470098
ROU,"NAT",PAS_BRD,2021,M08,82920
RS,"NAT",PAS_BRD,2021,M08,14
SWE,"NAT",PAS_BRD,2021,M08,230615
SVN,"NAT",PAS_BRD,2021,M08,0
SVK,"NAT",PAS_BRD,2021,M08,25
TUR,"NAT",PAS_BRD,2021,M08,4428456
GBR,"NAT",PAS_BRD,2021,M08,
AUT,TOTAL,PAS_BRD,2021,M08,1932074
BEL,TOTAL,PAS_BRD,2021,M08,2132378
BGR,TOTAL,PAS_BRD,2021,M08,1074693
CHE,TOTAL,PAS_BRD,2021,M08,3148974
CYP,TOTAL,PAS_BRD,2021,M08,864189
CZE,TOTAL,PAS_BRD,2021,M08,804884
DEU,TOTAL,PAS_BRD,2021,M08,11234484
DNK,TOTAL,PAS_BRD,2021,M08,1536750
EST,TOTAL,PAS_BRD,2021,M08,176861
GRC,TOTAL,PAS_BRD,2021,M08,7520112
ESP,TOTAL,PAS_BRD,2021,M08,13987243
FIN,TOTAL,PAS_BRD,2021,M08,457776
FRA,TOTAL,PAS_BRD,2021,M08,9999138
HRV,TOTAL,PAS_BRD,2021,M08,1214094
HUN,TOTAL,PAS_BRD,2021,M08,714335
IRL,TOTAL,PAS_BRD,2021,M08,1397930
ISL,TOTAL,PAS_BRD,2021,M08,442758
ITA,TOTAL,PAS_BRD,2021,M08,9784504
LTU,TOTAL,PAS_BRD,2021,M08,371154
LUX,TOTAL,PAS_BRD,2021,M08,292825
LVA,TOTAL,PAS_BRD,2021,M08,388790
MNE,TOTAL,PAS_BRD,2021,M08,313459
MKD,TOTAL,PAS_BRD,2021,M08,207659
MLT,TOTAL,PAS_BRD,2021,M08,408350
NLD,TOTAL,PAS_BRD,2021,M08,4484321
NOR,TOTAL,PAS_BRD,2021,M08,1648954
POL,TOTAL,PAS_BRD,2021,M08,3211572
PRT,TOTAL,PAS_BRD,2021,M08,3376215
ROU,TOTAL,PAS_BRD,2021,M08,1704240
RS,TOTAL,PAS_BRD,2021,M08,607458
SWE,TOTAL,PAS_BRD,2021,M08,1430431
SVN,TOTAL,PAS_BRD,2021,M08,72391
SVK,TOTAL,PAS_BRD,2021,M08,153769
TUR,TOTAL,PAS_BRD,2021,M08,13866313
GBR,TOTAL,PAS_BRD,2021,M08,
AUT,INTL,PAS_BRD,2021,M07,1581868
BEL,INTL,PAS_BRD,2021,M07,1883526
BGR,INTL,PAS_BRD,2021,M07,847530
CHE,INTL,PAS_BRD,2021,M07,2625497
CYP,INTL,PAS_BRD,2021,M07,712246
CZE,INTL,PAS_BRD,2021,M07,704447
DEU,INTL,PAS_BRD,2021,M07,8919449
DNK,INTL,PAS_BRD,2021,M07,1374500
EST,INTL,PAS_BRD,2021,M07,152844
GRC,INTL,PAS_BRD,2021,M07,5268254
ESP,INTL,PAS_BRD,2021,M07,8283450
FIN,INTL,PAS_BRD,2021,M07,307266
FRA,INTL,PAS_BRD,2021,M07,6137300
HRV,INTL,PAS_BRD,2021,M07,822826
HUN,INTL,PAS_BRD,2021,M07,544767
IRL,INTL,PAS_BRD,2021,M07,708863
ISL,INTL,PAS_BRD,2021,M07,347611
ITA,INTL,PAS_BRD,2021,M07,5229333
LTU,INTL,PAS_BRD,2021,M07,322766
LUX,INTL,PAS_BRD,2021,M07,235342
LVA,INTL,PAS_BRD,2021,M07,294926
MNE,INTL,PAS_BRD,2021,M07,272652
MKD,INTL,PAS_BRD,2021,M07,192328
MLT,INTL,PAS_BRD,2021,M07,312928
NLD,INTL,PAS_BRD,2021,M07,3518803
NOR,INTL,PAS_BRD,2021,M07,522976
POL,INTL,PAS_BRD,2021,M07,2682362
PRT,INTL,PAS_BRD,2021,M07,2027338
ROU,INTL,PAS_BRD,2021,M07,1406594
RS,INTL,PAS_BRD,2021,M07,562185
SWE,INTL,PAS_BRD,2021,M07,1148539
SVN,INTL,PAS_BRD,2021,M07,65050
SVK,INTL,PAS_BRD,2021,M07,126804
TUR,INTL,PAS_BRD,2021,M07,8391431
GBR,INTL,PAS_BRD,2021,M07,
AUT,"NAT",PAS_BRD,2021,M07,15722
BEL,"NAT",PAS_BRD,2021,M07,2523
BGR,"NAT",PAS_BRD,2021,M07,30771
CHE,"NAT",PAS_BRD,2021,M07,26817
